"probeID" "start" "CIGAR" "Ensembl"
"209575_at.1500" "209575_at" 33296495 "25M" "ENSG00000243646"
"209575_at.1501" "209575_at" 33296521 "25M" "ENSG00000243646"
"209575_at.1502" "209575_at" 33296543 "25M" "ENSG00000243646"
"209575_at.1503" "209575_at" 33296579 "25M" "ENSG00000243646"
"209575_at.1504" "209575_at" 33296603 "25M" "ENSG00000243646"
"209575_at.1505" "209575_at" 33296611 "25M" "ENSG00000243646"
"209575_at.1506" "209575_at" 33296657 "25M" "ENSG00000243646"
"209575_at.1507" "209575_at" 33296694 "25M" "ENSG00000243646"
"209578_s_at.1" "209578_s_at" 45264018 "25M" "ENSG00000186866"
"209578_s_at.2" "209578_s_at" 45264000 "25M" "ENSG00000186866"
"209578_s_at.3" "209578_s_at" 45263965 "25M" "ENSG00000186866"
"209578_s_at.4" "209578_s_at" 45264445 "25M" "ENSG00000186866"
"209578_s_at.5" "209578_s_at" 45264421 "25M" "ENSG00000186866"
"209578_s_at.6" "209578_s_at" 45264403 "25M" "ENSG00000186866"
"209578_s_at.7" "209578_s_at" 45264327 "25M" "ENSG00000186866"
"209578_s_at.8" "209578_s_at" 45264297 "25M" "ENSG00000186866"
"209578_s_at.9" "209578_s_at" 45264195 "25M" "ENSG00000186866"
"209578_s_at.10" "209578_s_at" 45264174 "25M" "ENSG00000186866"
"209578_s_at.11" "209578_s_at" 45264158 "25M" "ENSG00000186866"
"209686_at.1521" "209686_at" 46602285 "25M" "ENSG00000160307"
"209686_at.1522" "209686_at" 46602276 "25M" "ENSG00000160307"
"209686_at.1523" "209686_at" 46599473 "25M" "ENSG00000160307"
"209686_at.1524" "209686_at" 46599392 "25M" "ENSG00000160307"
"209686_at.1525" "209686_at" 46599388 "25M" "ENSG00000160307"
"209686_at.1526" "209686_at" 46599331 "25M" "ENSG00000160307"
"209686_at.1527" "209686_at" 46599321 "25M" "ENSG00000160307"
"209686_at.1528" "209686_at" 46599308 "25M" "ENSG00000160307"
"209686_at.1529" "209686_at" 46599284 "25M" "ENSG00000160307"
"209686_at.1530" "209686_at" 46599193 "25M" "ENSG00000160307"
"209686_at.1531" "209686_at" 46599111 "25M" "ENSG00000160307"
"209775_x_at.1532" "209775_x_at" 45531645 "25M" "ENSG00000173638"
"209775_x_at.1533" "209775_x_at" 45531644 "25M" "ENSG00000173638"
"209775_x_at.1534" "209775_x_at" 45531641 "25M" "ENSG00000173638"
"209775_x_at.1535" "209775_x_at" 45531621 "25M" "ENSG00000173638"
"209775_x_at.1536" "209775_x_at" 45531617 "25M" "ENSG00000173638"
"209775_x_at.1537" "209775_x_at" 45531614 "25M" "ENSG00000173638"
"209775_x_at.1538" "209775_x_at" 45531967 "25M" "ENSG00000173638"
"209775_x_at.1539" "209775_x_at" 45531965 "25M" "ENSG00000173638"
"209775_x_at.1540" "209775_x_at" 45531963 "25M" "ENSG00000173638"
"209775_x_at.1541" "209775_x_at" 45531960 "25M" "ENSG00000173638"
"209775_x_at.1542" "209775_x_at" 45531956 "25M" "ENSG00000173638"
"209776_s_at.1543" "209776_s_at" 45515862 "25M" "ENSG00000173638"
"209776_s_at.1544" "209776_s_at" 45515858 "25M" "ENSG00000173638"
"209776_s_at.1545" "209776_s_at" 45515820 "25M" "ENSG00000173638"
"209776_s_at.1546" "209776_s_at" 45515819 "25M" "ENSG00000173638"
"209776_s_at.1547" "209776_s_at" 45515703 "25M" "ENSG00000173638"
"209776_s_at.1548" "209776_s_at" 45515693 "25M" "ENSG00000173638"
"209776_s_at.1549" "209776_s_at" 45515687 "25M" "ENSG00000173638"
"209776_s_at.1550" "209776_s_at" 45515672 "25M" "ENSG00000173638"
"209776_s_at.1551" "209776_s_at" 45515667 "25M" "ENSG00000173638"
"209776_s_at.1552" "209776_s_at" 45515649 "25M" "ENSG00000173638"
"209776_s_at.1553" "209776_s_at" 45515621 "25M" "ENSG00000173638"
"209777_s_at.1554" "209777_s_at" 45515319 "25M" "ENSG00000173638"
"209777_s_at.1555" "209777_s_at" 45515317 "25M" "ENSG00000173638"
"209777_s_at.1556" "209777_s_at" 45515312 "25M" "ENSG00000173638"
"209777_s_at.1557" "209777_s_at" 45515270 "25M" "ENSG00000173638"
"209777_s_at.1558" "209777_s_at" 45515269 "25M" "ENSG00000173638"
"209777_s_at.1559" "209777_s_at" 45515225 "25M" "ENSG00000173638"
"209777_s_at.1560" "209777_s_at" 45515221 "25M" "ENSG00000173638"
"209777_s_at.1561" "209777_s_at" 45515212 "25M" "ENSG00000173638"
"209777_s_at.1562" "209777_s_at" 45515200 "25M" "ENSG00000173638"
"209777_s_at.1563" "209777_s_at" 45515182 "25M" "ENSG00000173638"
"209777_s_at.1564" "209777_s_at" 45515140 "25M" "ENSG00000173638"
"209979_at.1" "209979_at" 45224354 "25M" "ENSG00000197381"
"209979_at.2" "209979_at" 45224371 "25M" "ENSG00000197381"
"209979_at.3" "209979_at" 45224461 "25M" "ENSG00000197381"
"209979_at.4" "209979_at" 45224502 "25M" "ENSG00000197381"
"209979_at.5" "209979_at" 45224511 "25M" "ENSG00000197381"
"209979_at.6" "209979_at" 45224642 "25M" "ENSG00000197381"
"209979_at.7" "209979_at" 45224684 "25M" "ENSG00000197381"
"209979_at.8" "209979_at" 45224740 "25M" "ENSG00000197381"
"209979_at.9" "209979_at" 45224756 "25M" "ENSG00000197381"
"209979_at.10" "209979_at" 45224779 "25M" "ENSG00000197381"
"210005_at.1" "210005_at" 33524539 "25M" "ENSG00000159131"
"210005_at.2" "210005_at" 33524254 "25M" "ENSG00000159131"
"210005_at.3" "210005_at" 33524236 "25M" "ENSG00000159131"
"210005_at.4" "210005_at" 33524228 "25M" "ENSG00000159131"
"210005_at.5" "210005_at" 33524196 "25M" "ENSG00000159131"
"210005_at.6" "210005_at" 33524161 "25M" "ENSG00000159131"
"210005_at.7" "210005_at" 33524049 "25M" "ENSG00000159131"
"210119_at.1587" "210119_at" 38300401 "25M" "ENSG00000157551"
"210119_at.1588" "210119_at" 38300419 "25M" "ENSG00000157551"
"210119_at.1589" "210119_at" 38300434 "25M" "ENSG00000157551"
"210119_at.1590" "210119_at" 38300473 "25M" "ENSG00000157551"
"210119_at.1591" "210119_at" 38300484 "25M" "ENSG00000157551"
"210119_at.1592" "210119_at" 38300499 "25M" "ENSG00000157551"
"210119_at.1593" "210119_at" 38300539 "25M" "ENSG00000157551"
"210119_at.1594" "210119_at" 38300567 "25M" "ENSG00000157551"
"210119_at.1595" "210119_at" 38300579 "25M" "ENSG00000157551"
"210119_at.1596" "210119_at" 38300642 "25M" "ENSG00000157551"
"210119_at.1597" "210119_at" 38300656 "25M" "ENSG00000157551"
"210365_at.1641" "210365_at" 34821664 "25M" "ENSG00000159216"
"210365_at.1642" "210365_at" 34821615 "25M" "ENSG00000159216"
"210365_at.1643" "210365_at" 34821601 "25M" "ENSG00000159216"
"210365_at.1644" "210365_at" 34821587 "25M" "ENSG00000159216"
"210365_at.1645" "210365_at" 34821555 "25M" "ENSG00000159216"
"210365_at.1646" "210365_at" 34821521 "25M" "ENSG00000159216"
"210365_at.1647" "210365_at" 34821481 "25M" "ENSG00000159216"
"210365_at.1648" "210365_at" 34821405 "25M" "ENSG00000159216"
"210365_at.1649" "210365_at" 34821361 "25M" "ENSG00000159216"
"210365_at.1650" "210365_at" 34821319 "25M" "ENSG00000159216"
"210365_at.1651" "210365_at" 34821309 "25M" "ENSG00000159216"
"210384_at.1652" "210384_at" 46651995 "25M" "ENSG00000160310"
"210384_at.1653" "210384_at" 46652001 "25M" "ENSG00000160310"
"210384_at.1654" "210384_at" 46652038 "25M" "ENSG00000160310"
"210384_at.1655" "210384_at" 46652053 "25M" "ENSG00000160310"
"210384_at.1656" "210384_at" 46652069 "25M" "ENSG00000160310"
"210384_at.1657" "210384_at" 46652085 "25M" "ENSG00000160310"
"210384_at.1658" "210384_at" 46652092 "25M" "ENSG00000160310"
"210384_at.1659" "210384_at" 46652109 "25M" "ENSG00000160310"
"210384_at.1660" "210384_at" 46652148 "25M" "ENSG00000160310"
"210384_at.1661" "210384_at" 46652171 "25M" "ENSG00000160310"
"210384_at.1662" "210384_at" 46652225 "25M" "ENSG00000160310"
"210454_s_at.1674" "210454_s_at" 37625136 "25M" "ENSG00000157542"
"210454_s_at.1675" "210454_s_at" 37624992 "25M" "ENSG00000157542"
"210454_s_at.1676" "210454_s_at" 37624931 "25M" "ENSG00000157542"
"210454_s_at.1677" "210454_s_at" 37624848 "25M" "ENSG00000157542"
"210454_s_at.1678" "210454_s_at" 37624831 "25M" "ENSG00000157542"
"210454_s_at.1679" "210454_s_at" 37624766 "25M" "ENSG00000157542"
"210454_s_at.1680" "210454_s_at" 37624738 "25M" "ENSG00000157542"
"210454_s_at.1681" "210454_s_at" 37624726 "25M" "ENSG00000157542"
"210454_s_at.1682" "210454_s_at" 37624709 "25M" "ENSG00000157542"
"210454_s_at.1683" "210454_s_at" 37624669 "25M" "ENSG00000157542"
"210454_s_at.1684" "210454_s_at" 37624643 "25M" "ENSG00000157542"
"210645_s_at.1" "210645_s_at" 37202518 "25M" "ENSG00000182670"
"210645_s_at.2" "210645_s_at" 37202541 "25M" "ENSG00000182670"
"210645_s_at.3" "210645_s_at" 37202580 "25M" "ENSG00000182670"
"210645_s_at.4" "210645_s_at" 37202616 "25M" "ENSG00000182670"
"210645_s_at.5" "210645_s_at" 37202695 "25M" "ENSG00000182670"
"210645_s_at.6" "210645_s_at" 37202747 "25M" "ENSG00000182670"
"210645_s_at.7" "210645_s_at" 37202864 "25M" "ENSG00000182670"
"210645_s_at.8" "210645_s_at" 37202879 "25M" "ENSG00000182670"
"210645_s_at.9" "210645_s_at" 37202909 "25M" "ENSG00000182670"
"210645_s_at.10" "210645_s_at" 37202965 "25M" "ENSG00000182670"
"210689_at.1703" "210689_at" 36461127 "25M" "ENSG00000159261"
"210689_at.1704" "210689_at" 36461035 "25M" "ENSG00000159261"
"210689_at.1705" "210689_at" 36461026 "25M" "ENSG00000159261"
"210689_at.1706" "210689_at" 36460989 "25M" "ENSG00000159261"
"210689_at.1707" "210689_at" 36460974 "25M" "ENSG00000159261"
"210689_at.1708" "210689_at" 36460907 "25M" "ENSG00000159261"
"210689_at.1709" "210689_at" 36460857 "25M" "ENSG00000159261"
"210689_at.1710" "210689_at" 36460809 "25M" "ENSG00000159261"
"210689_at.1711" "210689_at" 36460774 "25M" "ENSG00000159261"
"210689_at.1712" "210689_at" 36460740 "25M" "ENSG00000159261"
"210689_at.1713" "210689_at" 36460656 "25M" "ENSG00000159261"
"210713_at" "210713_at" 33838451 "25M" "ENSG00000205726"
"210805_x_at.1725" "210805_x_at" 34792396 "25M" "ENSG00000159216"
"210805_x_at.1726" "210805_x_at" 34792394 "25M" "ENSG00000159216"
"210805_x_at.1727" "210805_x_at" 34792302 "25M" "ENSG00000159216"
"210805_x_at.1728" "210805_x_at" 34792218 "25M" "ENSG00000159216"
"210805_x_at.1729" "210805_x_at" 34792210 "25M" "ENSG00000159216"
"210805_x_at.1730" "210805_x_at" 34799400 "25M" "ENSG00000159216"
"210805_x_at.1731" "210805_x_at" 34799396 "25M" "ENSG00000159216"
"210805_x_at.1732" "210805_x_at" 34799390 "25M" "ENSG00000159216"
"210805_x_at.1733" "210805_x_at" 34799332 "25M" "ENSG00000159216"
"210805_x_at.1734" "210805_x_at" 34799308 "25M" "ENSG00000159216"
"210805_x_at.1735" "210805_x_at" 34799305 "25M" "ENSG00000159216"
"210818_s_at.1736" "210818_s_at" 29329554 "25M" "ENSG00000156273"
"210818_s_at.1737" "210818_s_at" 29329619 "25M" "ENSG00000156273"
"210818_s_at.1738" "210818_s_at" 29342463 "25M" "ENSG00000156273"
"210818_s_at.1739" "210818_s_at" 29342538 "25M" "ENSG00000156273"
"210818_s_at.1740" "210818_s_at" 29342553 "25M" "ENSG00000156273"
"210818_s_at.1741" "210818_s_at" 29342595 "25M" "ENSG00000156273"
"210818_s_at.1742" "210818_s_at" 29342609 "25M" "ENSG00000156273"
"210818_s_at.1743" "210818_s_at" 29342627 "25M" "ENSG00000156273"
"210818_s_at.1744" "210818_s_at" 29342690 "25M" "ENSG00000156273"
"210818_s_at.1745" "210818_s_at" 29342728 "25M" "ENSG00000156273"
"210818_s_at.1746" "210818_s_at" 29342761 "25M" "ENSG00000156273"
"211018_at.1747" "211018_at" 46188799 "25M" "ENSG00000160285"
"211018_at.1748" "211018_at" 46188788 "25M" "ENSG00000160285"
"211018_at.1749" "211018_at" 46188765 "25M" "ENSG00000160285"
"211018_at.1750" "211018_at" 46188754 "25M" "ENSG00000160285"
"211018_at.1751" "211018_at" 46188665 "25M" "ENSG00000160285"
"211018_at.1752" "211018_at" 46188641 "25M" "ENSG00000160285"
"211018_at.1753" "211018_at" 46188619 "25M" "ENSG00000160285"
"211018_at.1754" "211018_at" 46188551 "25M" "ENSG00000160285"
"211018_at.1755" "211018_at" 46188530 "25M" "ENSG00000160285"
"211018_at.1756" "211018_at" 46188515 "25M" "ENSG00000160285"
"211018_at.1757" "211018_at" 46188500 "25M" "ENSG00000160285"
"211019_s_at.1" "211019_s_at" 46191908 "25M" "ENSG00000160285"
"211019_s_at.2" "211019_s_at" 46191904 "25M" "ENSG00000160285"
"211019_s_at.3" "211019_s_at" 46191897 "25M" "ENSG00000160285"
"211019_s_at.4" "211019_s_at" 46191891 "25M" "ENSG00000160285"
"211019_s_at.5" "211019_s_at" 46191212 "25M" "ENSG00000160285"
"211019_s_at.6" "211019_s_at" 46191205 "25M" "ENSG00000160285"
"211019_s_at.7" "211019_s_at" 46191177 "25M" "ENSG00000160285"
"211019_s_at.8" "211019_s_at" 46191170 "25M" "ENSG00000160285"
"211019_s_at.9" "211019_s_at" 46191166 "25M" "ENSG00000160285"
"211065_x_at.1769" "211065_x_at" 44326831 "25M" "ENSG00000141959"
"211065_x_at.1770" "211065_x_at" 44326847 "25M" "ENSG00000141959"
"211065_x_at.1771" "211065_x_at" 44326911 "25M" "ENSG00000141959"
"211065_x_at.1772" "211065_x_at" 44326933 "25M" "ENSG00000141959"
"211065_x_at.1773" "211065_x_at" 44326949 "25M" "ENSG00000141959"
"211065_x_at.1774" "211065_x_at" 44327026 "25M" "ENSG00000141959"
"211065_x_at.1775" "211065_x_at" 44327073 "25M" "ENSG00000141959"
"211065_x_at.1776" "211065_x_at" 44327187 "25M" "ENSG00000141959"
"211065_x_at.1777" "211065_x_at" 44327235 "25M" "ENSG00000141959"
"211065_x_at.1778" "211065_x_at" 44327312 "25M" "ENSG00000141959"
"211065_x_at.1779" "211065_x_at" 44327341 "25M" "ENSG00000141959"
"211079_s_at.1" "211079_s_at" 37493021 "25M" "ENSG00000157540"
"211079_s_at.2" "211079_s_at" 37493031 "25M" "ENSG00000157540"
"211079_s_at.3" "211079_s_at" 37493042 "25M" "ENSG00000157540"
"211079_s_at.4" "211079_s_at" 37493055 "25M" "ENSG00000157540"
"211079_s_at.5" "211079_s_at" 37490391 "25M" "ENSG00000157540"
"211079_s_at.6" "211079_s_at" 37490396 "25M" "ENSG00000157540"
"211079_s_at.7" "211079_s_at" 37490406 "25M" "ENSG00000157540"
"211079_s_at.8" "211079_s_at" 37490422 "25M" "ENSG00000157540"
"211079_s_at.9" "211079_s_at" 37490434 "25M" "ENSG00000157540"
"211079_s_at.10" "211079_s_at" 37490439 "25M" "ENSG00000157540"
"211113_s_at.1791" "211113_s_at" 42296305 "25M" "ENSG00000160179"
"211113_s_at.1792" "211113_s_at" 42296316 "25M" "ENSG00000160179"
"211113_s_at.1793" "211113_s_at" 42296360 "25M" "ENSG00000160179"
"211113_s_at.1794" "211113_s_at" 42296415 "25M" "ENSG00000160179"
"211113_s_at.1795" "211113_s_at" 42296432 "25M" "ENSG00000160179"
"211113_s_at.1796" "211113_s_at" 42296509 "25M" "ENSG00000160179"
"211113_s_at.1797" "211113_s_at" 42296578 "25M" "ENSG00000160179"
"211113_s_at.1798" "211113_s_at" 42296698 "25M" "ENSG00000160179"
"211113_s_at.1799" "211113_s_at" 42296732 "25M" "ENSG00000160179"
"211113_s_at.1800" "211113_s_at" 42296745 "25M" "ENSG00000160179"
"211113_s_at.1801" "211113_s_at" 42296760 "25M" "ENSG00000160179"
"211180_x_at.1813" "211180_x_at" 34792302 "25M" "ENSG00000159216"
"211180_x_at.1814" "211180_x_at" 34792218 "25M" "ENSG00000159216"
"211180_x_at.1815" "211180_x_at" 34792210 "25M" "ENSG00000159216"
"211180_x_at.1816" "211180_x_at" 34792139 "25M" "ENSG00000159216"
"211180_x_at.1817" "211180_x_at" 34791972 "25M" "ENSG00000159216"
"211180_x_at.1818" "211180_x_at" 34791891 "25M" "ENSG00000159216"
"211180_x_at.1819" "211180_x_at" 34791839 "25M" "ENSG00000159216"
"211180_x_at.1820" "211180_x_at" 34791832 "25M" "ENSG00000159216"
"211180_x_at.1821" "211180_x_at" 34791816 "25M" "ENSG00000159216"
"211180_x_at.1822" "211180_x_at" 34791798 "25M" "ENSG00000159216"
"211180_x_at.1823" "211180_x_at" 34791785 "25M" "ENSG00000159216"
"211181_x_at.1" "211181_x_at" 34886961 "25M" "ENSG00000159216"
"211181_x_at.2" "211181_x_at" 34880688 "25M" "ENSG00000159216"
"211181_x_at.3" "211181_x_at" 34880662 "25M" "ENSG00000159216"
"211181_x_at.4" "211181_x_at" 34880602 "25M" "ENSG00000159216"
"211181_x_at.5" "211181_x_at" 34859557 "25M" "ENSG00000159216"
"211181_x_at.6" "211181_x_at" 34859541 "25M" "ENSG00000159216"
"211181_x_at.7" "211181_x_at" 34859502 "25M" "ENSG00000159216"
"211181_x_at.8" "211181_x_at" 34859479 "25M" "ENSG00000159216"
"211182_x_at.1" "211182_x_at" 34880662 "25M" "ENSG00000159216"
"211182_x_at.2" "211182_x_at" 34880602 "25M" "ENSG00000159216"
"211182_x_at.3" "211182_x_at" 34859557 "25M" "ENSG00000159216"
"211182_x_at.4" "211182_x_at" 34859541 "25M" "ENSG00000159216"
"211182_x_at.5" "211182_x_at" 34859502 "25M" "ENSG00000159216"
"211182_x_at.6" "211182_x_at" 34859479 "25M" "ENSG00000159216"
"211182_x_at.7" "211182_x_at" 34834553 "25M" "ENSG00000159216"
"211182_x_at.8" "211182_x_at" 34834497 "25M" "ENSG00000159216"
"211182_x_at.9" "211182_x_at" 34834416 "25M" "ENSG00000159216"
"211277_x_at.1" "211277_x_at" 26009875 "25M" "ENSG00000142192"
"211277_x_at.2" "211277_x_at" 26009646 "25M" "ENSG00000142192"
"211277_x_at.3" "211277_x_at" 26009635 "25M" "ENSG00000142192"
"211277_x_at.4" "211277_x_at" 26051029 "25M" "ENSG00000142192"
"211277_x_at.5" "211277_x_at" 26051009 "25M" "ENSG00000142192"
"211277_x_at.6" "211277_x_at" 26021960 "25M" "ENSG00000142192"
"211277_x_at.7" "211277_x_at" 26021904 "25M" "ENSG00000142192"
"211277_x_at.8" "211277_x_at" 26021886 "25M" "ENSG00000142192"
"211277_x_at.9" "211277_x_at" 26021854 "25M" "ENSG00000142192"
"211484_s_at.1947" "211484_s_at" 40042477 "25M" "ENSG00000171587"
"211484_s_at.1948" "211484_s_at" 40042452 "25M" "ENSG00000171587"
"211484_s_at.1949" "211484_s_at" 40042432 "25M" "ENSG00000171587"
"211484_s_at.1950" "211484_s_at" 40042412 "25M" "ENSG00000171587"
"211484_s_at.1951" "211484_s_at" 40013367 "25M" "ENSG00000171587"
"211484_s_at.1952" "211484_s_at" 40013352 "25M" "ENSG00000171587"
"211484_s_at.1953" "211484_s_at" 40013261 "25M" "ENSG00000171587"
"211484_s_at.1954" "211484_s_at" 40013177 "25M" "ENSG00000171587"
"211484_s_at.1955" "211484_s_at" 40013146 "25M" "ENSG00000171587"
"211484_s_at.1956" "211484_s_at" 40013071 "25M" "ENSG00000171587"
"211484_s_at.1957" "211484_s_at" 40013041 "25M" "ENSG00000171587"
"211541_s_at.1958" "211541_s_at" 37512006 "25M" "ENSG00000157540"
"211541_s_at.1959" "211541_s_at" 37512024 "25M" "ENSG00000157540"
"211541_s_at.1960" "211541_s_at" 37512087 "25M" "ENSG00000157540"
"211541_s_at.1961" "211541_s_at" 37512124 "25M" "ENSG00000157540"
"211541_s_at.1962" "211541_s_at" 37512155 "25M" "ENSG00000157540"
"211541_s_at.1963" "211541_s_at" 37512243 "25M" "ENSG00000157540"
"211541_s_at.1964" "211541_s_at" 37512292 "25M" "ENSG00000157540"
"211541_s_at.1965" "211541_s_at" 37512339 "25M" "ENSG00000157540"
"211541_s_at.1966" "211541_s_at" 37512386 "25M" "ENSG00000157540"
"211541_s_at.1967" "211541_s_at" 37512475 "25M" "ENSG00000157540"
"211541_s_at.1968" "211541_s_at" 37512508 "25M" "ENSG00000157540"
"211576_s_at.1969" "211576_s_at" 45514825 "25M" "ENSG00000173638"
"211576_s_at.1970" "211576_s_at" 45514819 "25M" "ENSG00000173638"
"211576_s_at.1971" "211576_s_at" 45514813 "25M" "ENSG00000173638"
"211576_s_at.1972" "211576_s_at" 45514799 "25M" "ENSG00000173638"
"211576_s_at.1973" "211576_s_at" 45514792 "25M" "ENSG00000173638"
"211576_s_at.1974" "211576_s_at" 45514782 "25M" "ENSG00000173638"
"211576_s_at.1975" "211576_s_at" 45514759 "25M" "ENSG00000173638"
"211576_s_at.1976" "211576_s_at" 45514754 "25M" "ENSG00000173638"
"211576_s_at.1977" "211576_s_at" 45514739 "25M" "ENSG00000173638"
"211576_s_at.1978" "211576_s_at" 45514730 "25M" "ENSG00000173638"
"211576_s_at.1979" "211576_s_at" 45514721 "25M" "ENSG00000173638"
"211620_x_at.1" "211620_x_at" 34859557 "25M" "ENSG00000159216"
"211620_x_at.2" "211620_x_at" 34859541 "25M" "ENSG00000159216"
"211620_x_at.3" "211620_x_at" 34859502 "25M" "ENSG00000159216"
"211620_x_at.4" "211620_x_at" 34859479 "25M" "ENSG00000159216"
"211620_x_at.5" "211620_x_at" 34834553 "25M" "ENSG00000159216"
"211620_x_at.6" "211620_x_at" 34834533 "25M" "ENSG00000159216"
"211620_x_at.7" "211620_x_at" 34834518 "25M" "ENSG00000159216"
"211620_x_at.8" "211620_x_at" 34834497 "25M" "ENSG00000159216"
"211620_x_at.9" "211620_x_at" 34834416 "25M" "ENSG00000159216"
"211626_x_at.1" "211626_x_at" 38382115 "25M" "ENSG00000157554"
"211626_x_at.2" "211626_x_at" 38382031 "25M" "ENSG00000157554"
"211626_x_at.3" "211626_x_at" 38381996 "25M" "ENSG00000157554"
"211626_x_at.4" "211626_x_at" 38381864 "25M" "ENSG00000157554"
"211626_x_at.5" "211626_x_at" 38381807 "25M" "ENSG00000157554"
"211626_x_at.6" "211626_x_at" 38381758 "25M" "ENSG00000157554"
"211626_x_at.7" "211626_x_at" 38381731 "25M" "ENSG00000157554"
"211626_x_at.8" "211626_x_at" 38381699 "25M" "ENSG00000157554"
"211626_x_at.9" "211626_x_at" 38381679 "4M1D21M" "ENSG00000157554"
"211626_x_at.10" "211626_x_at" 38381627 "25M" "ENSG00000157554"
"211689_s_at.1" "211689_s_at" 41471811 "25M" "ENSG00000184012"
"211689_s_at.2" "211689_s_at" 41468505 "25M" "ENSG00000184012"
"211689_s_at.3" "211689_s_at" 41468490 "25M" "ENSG00000184012"
"211689_s_at.4" "211689_s_at" 41468444 "25M" "ENSG00000184012"
"211689_s_at.5" "211689_s_at" 41468428 "25M" "ENSG00000184012"
"211689_s_at.6" "211689_s_at" 41467809 "25M" "ENSG00000184012"
"211689_s_at.7" "211689_s_at" 41466125 "25M" "ENSG00000184012"
"211689_s_at.8" "211689_s_at" 41466108 "25M" "ENSG00000184012"
"211689_s_at.9" "211689_s_at" 41466030 "25M" "ENSG00000184012"
"211806_s_at.2017" "211806_s_at" 38299929 "25M" "ENSG00000157551"
"211806_s_at.2018" "211806_s_at" 38299954 "25M" "ENSG00000157551"
"211806_s_at.2019" "211806_s_at" 38300006 "25M" "ENSG00000157551"
"211806_s_at.2020" "211806_s_at" 38300027 "25M" "ENSG00000157551"
"211806_s_at.2021" "211806_s_at" 38300086 "25M" "ENSG00000157551"
"211806_s_at.2022" "211806_s_at" 38300138 "25M" "ENSG00000157551"
"211806_s_at.2023" "211806_s_at" 38300189 "25M" "ENSG00000157551"
"211806_s_at.2024" "211806_s_at" 38300263 "25M" "ENSG00000157551"
"211806_s_at.2025" "211806_s_at" 38299809 "25M" "ENSG00000157551"
"211806_s_at.2026" "211806_s_at" 38299833 "25M" "ENSG00000157551"
"211806_s_at.2027" "211806_s_at" 38299873 "25M" "ENSG00000157551"
"212091_s_at.2028" "212091_s_at" 46003744 "25M" "ENSG00000142156"
"212091_s_at.2029" "212091_s_at" 46003818 "25M" "ENSG00000142156"
"212091_s_at.2030" "212091_s_at" 46003843 "25M" "ENSG00000142156"
"212091_s_at.2031" "212091_s_at" 46003880 "25M" "ENSG00000142156"
"212091_s_at.2032" "212091_s_at" 46003896 "25M" "ENSG00000142156"
"212091_s_at.2033" "212091_s_at" 46003910 "25M" "ENSG00000142156"
"212091_s_at.2034" "212091_s_at" 46003976 "25M" "ENSG00000142156"
"212091_s_at.2035" "212091_s_at" 46003505 "25M" "ENSG00000142156"
"212091_s_at.2036" "212091_s_at" 46003600 "25M" "ENSG00000142156"
"212091_s_at.2037" "212091_s_at" 46003641 "25M" "ENSG00000142156"
"212091_s_at.2038" "212091_s_at" 46003676 "25M" "ENSG00000142156"
"212378_at.2051" "212378_at" 33505613 "25M" "ENSG00000159131"
"212378_at.2052" "212378_at" 33505579 "25M" "ENSG00000159131"
"212378_at.2053" "212378_at" 33504461 "25M" "ENSG00000159131"
"212378_at.2054" "212378_at" 33504440 "25M" "ENSG00000159131"
"212378_at.2055" "212378_at" 33504418 "25M" "ENSG00000159131"
"212378_at.2056" "212378_at" 33504265 "25M" "ENSG00000159131"
"212378_at.2057" "212378_at" 33504244 "25M" "ENSG00000159131"
"212378_at.2058" "212378_at" 33504233 "25M" "ENSG00000159131"
"212378_at.2059" "212378_at" 33504192 "25M" "ENSG00000159131"
"212378_at.2060" "212378_at" 33504054 "25M" "ENSG00000159131"
"212378_at.2061" "212378_at" 33504038 "25M" "ENSG00000159131"
"212379_at.1" "212379_at" 33517401 "25M" "ENSG00000159131"
"212379_at.2" "212379_at" 33517093 "25M" "ENSG00000159131"
"212379_at.3" "212379_at" 33517078 "25M" "ENSG00000159131"
"212379_at.4" "212379_at" 33517045 "25M" "ENSG00000159131"
"212379_at.5" "212379_at" 33517014 "25M" "ENSG00000159131"
"212379_at.6" "212379_at" 33511427 "25M" "ENSG00000159131"
"212379_at.7" "212379_at" 33511393 "25M" "ENSG00000159131"
"212379_at.8" "212379_at" 33509900 "25M" "ENSG00000159131"
"212379_at.9" "212379_at" 33509832 "25M" "ENSG00000159131"
"212844_at.1" "212844_at" 43688205 "25M" "ENSG00000160208"
"212844_at.2" "212844_at" 43690329 "25M" "ENSG00000160208"
"212844_at.3" "212844_at" 43690342 "25M" "ENSG00000160208"
"212844_at.4" "212844_at" 43691450 "25M" "ENSG00000160208"
"212844_at.5" "212844_at" 43691465 "25M" "ENSG00000160208"
"212844_at.6" "212844_at" 43693244 "25M" "ENSG00000160208"
"212844_at.7" "212844_at" 43693339 "25M" "ENSG00000160208"
"212844_at.8" "212844_at" 43693357 "25M" "ENSG00000160208"
"212844_at.9" "212844_at" 43693384 "25M" "ENSG00000160208"
"212844_at.10" "212844_at" 43693408 "25M" "ENSG00000160208"
"212846_at.2106" "212846_at" 43695517 "25M" "ENSG00000160208"
"212846_at.2107" "212846_at" 43695532 "25M" "ENSG00000160208"
"212846_at.2108" "212846_at" 43695647 "25M" "ENSG00000160208"
"212846_at.2109" "212846_at" 43695756 "25M" "ENSG00000160208"
