"probeID" "start" "CIGAR" "Ensembl"
"209775_x_at.1463" "209775_x_at" 45531956 "25M" "ENSG00000173638"
"209776_s_at.1464" "209776_s_at" 45515862 "25M" "ENSG00000173638"
"209776_s_at.1465" "209776_s_at" 45515858 "25M" "ENSG00000173638"
"209776_s_at.1466" "209776_s_at" 45515820 "25M" "ENSG00000173638"
"209776_s_at.1467" "209776_s_at" 45515819 "25M" "ENSG00000173638"
"209776_s_at.1468" "209776_s_at" 45515703 "25M" "ENSG00000173638"
"209776_s_at.1469" "209776_s_at" 45515693 "25M" "ENSG00000173638"
"209776_s_at.1470" "209776_s_at" 45515687 "25M" "ENSG00000173638"
"209776_s_at.1471" "209776_s_at" 45515672 "25M" "ENSG00000173638"
"209776_s_at.1472" "209776_s_at" 45515667 "25M" "ENSG00000173638"
"209776_s_at.1473" "209776_s_at" 45515649 "25M" "ENSG00000173638"
"209776_s_at.1474" "209776_s_at" 45515621 "25M" "ENSG00000173638"
"209777_s_at.1475" "209777_s_at" 45515319 "25M" "ENSG00000173638"
"209777_s_at.1476" "209777_s_at" 45515317 "25M" "ENSG00000173638"
"209777_s_at.1477" "209777_s_at" 45515312 "25M" "ENSG00000173638"
"209777_s_at.1478" "209777_s_at" 45515270 "25M" "ENSG00000173638"
"209777_s_at.1479" "209777_s_at" 45515269 "25M" "ENSG00000173638"
"209777_s_at.1480" "209777_s_at" 45515225 "25M" "ENSG00000173638"
"209777_s_at.1481" "209777_s_at" 45515221 "25M" "ENSG00000173638"
"209777_s_at.1482" "209777_s_at" 45515212 "25M" "ENSG00000173638"
"209777_s_at.1483" "209777_s_at" 45515200 "25M" "ENSG00000173638"
"209777_s_at.1484" "209777_s_at" 45515182 "25M" "ENSG00000173638"
"209777_s_at.1485" "209777_s_at" 45515140 "25M" "ENSG00000173638"
"209979_at.1" "209979_at" 45224354 "25M" "ENSG00000197381"
"209979_at.2" "209979_at" 45224371 "25M" "ENSG00000197381"
"209979_at.3" "209979_at" 45224461 "25M" "ENSG00000197381"
"209979_at.4" "209979_at" 45224502 "25M" "ENSG00000197381"
"209979_at.5" "209979_at" 45224514 "3S22M" "ENSG00000197381"
"209979_at.6" "209979_at" 45224642 "25M" "ENSG00000197381"
"209979_at.7" "209979_at" 45224684 "25M" "ENSG00000197381"
"209979_at.8" "209979_at" 45224740 "25M" "ENSG00000197381"
"209979_at.9" "209979_at" 45224756 "25M" "ENSG00000197381"
"209979_at.10" "209979_at" 45224779 "25M" "ENSG00000197381"
"210005_at.1" "210005_at" 33524539 "25M" "ENSG00000159131"
"210005_at.2" "210005_at" 33524254 "25M" "ENSG00000159131"
"210005_at.3" "210005_at" 33524236 "25M" "ENSG00000159131"
"210005_at.4" "210005_at" 33524228 "25M" "ENSG00000159131"
"210005_at.5" "210005_at" 33524196 "25M" "ENSG00000159131"
"210005_at.6" "210005_at" 33524161 "25M" "ENSG00000159131"
"210005_at.7" "210005_at" 33524093 "22M3S" "ENSG00000159131"
"210005_at.8" "210005_at" 33524049 "25M" "ENSG00000159131"
"210119_at.1513" "210119_at" 38300401 "25M" "ENSG00000157551"
"210119_at.1514" "210119_at" 38300419 "25M" "ENSG00000157551"
"210119_at.1515" "210119_at" 38300434 "25M" "ENSG00000157551"
"210119_at.1516" "210119_at" 38300473 "25M" "ENSG00000157551"
"210119_at.1517" "210119_at" 38300484 "25M" "ENSG00000157551"
"210119_at.1518" "210119_at" 38300499 "25M" "ENSG00000157551"
"210119_at.1519" "210119_at" 38300539 "25M" "ENSG00000157551"
"210119_at.1520" "210119_at" 38300567 "25M" "ENSG00000157551"
"210119_at.1521" "210119_at" 38300579 "25M" "ENSG00000157551"
"210119_at.1522" "210119_at" 38300642 "25M" "ENSG00000157551"
"210119_at.1523" "210119_at" 38300656 "25M" "ENSG00000157551"
"210188_at.1" "210188_at" 25764646 "25M" "ENSG00000154727"
"210188_at.2" "210188_at" 25764658 "25M" "ENSG00000154727"
"210188_at.3" "210188_at" 25764702 "25M" "ENSG00000154727"
"210188_at.4" "210188_at" 25769228 "25M" "ENSG00000154727"
"210365_at.1564" "210365_at" 34821664 "25M" "ENSG00000159216"
"210365_at.1565" "210365_at" 34821615 "25M" "ENSG00000159216"
"210365_at.1566" "210365_at" 34821601 "25M" "ENSG00000159216"
"210365_at.1567" "210365_at" 34821587 "25M" "ENSG00000159216"
"210365_at.1568" "210365_at" 34821555 "25M" "ENSG00000159216"
"210365_at.1569" "210365_at" 34821521 "25M" "ENSG00000159216"
"210365_at.1570" "210365_at" 34821481 "25M" "ENSG00000159216"
"210365_at.1571" "210365_at" 34821405 "25M" "ENSG00000159216"
"210365_at.1572" "210365_at" 34821361 "25M" "ENSG00000159216"
"210365_at.1573" "210365_at" 34821319 "25M" "ENSG00000159216"
"210365_at.1574" "210365_at" 34821309 "25M" "ENSG00000159216"
"210384_at.1575" "210384_at" 46651995 "25M" "ENSG00000160310"
"210384_at.1576" "210384_at" 46652001 "25M" "ENSG00000160310"
"210384_at.1577" "210384_at" 46652038 "25M" "ENSG00000160310"
"210384_at.1578" "210384_at" 46652053 "25M" "ENSG00000160310"
"210384_at.1579" "210384_at" 46652069 "25M" "ENSG00000160310"
"210384_at.1580" "210384_at" 46652085 "25M" "ENSG00000160310"
"210384_at.1581" "210384_at" 46652092 "25M" "ENSG00000160310"
"210384_at.1582" "210384_at" 46652109 "25M" "ENSG00000160310"
"210384_at.1583" "210384_at" 46652148 "25M" "ENSG00000160310"
"210384_at.1584" "210384_at" 46652171 "25M" "ENSG00000160310"
"210384_at.1585" "210384_at" 46652225 "25M" "ENSG00000160310"
"210454_s_at.1597" "210454_s_at" 37625136 "25M" "ENSG00000157542"
"210454_s_at.1598" "210454_s_at" 37624992 "25M" "ENSG00000157542"
"210454_s_at.1599" "210454_s_at" 37624931 "25M" "ENSG00000157542"
"210454_s_at.1600" "210454_s_at" 37624848 "25M" "ENSG00000157542"
"210454_s_at.1601" "210454_s_at" 37624831 "25M" "ENSG00000157542"
"210454_s_at.1602" "210454_s_at" 37624766 "25M" "ENSG00000157542"
"210454_s_at.1603" "210454_s_at" 37624738 "25M" "ENSG00000157542"
"210454_s_at.1604" "210454_s_at" 37624726 "25M" "ENSG00000157542"
"210454_s_at.1605" "210454_s_at" 37624709 "25M" "ENSG00000157542"
"210454_s_at.1606" "210454_s_at" 37624669 "25M" "ENSG00000157542"
"210454_s_at.1607" "210454_s_at" 37624643 "25M" "ENSG00000157542"
"210645_s_at.1" "210645_s_at" 37202518 "25M" "ENSG00000182670"
"210645_s_at.2" "210645_s_at" 37202541 "25M" "ENSG00000182670"
"210645_s_at.3" "210645_s_at" 37202580 "25M" "ENSG00000182670"
"210645_s_at.4" "210645_s_at" 37202616 "25M" "ENSG00000182670"
"210645_s_at.5" "210645_s_at" 37202695 "25M" "ENSG00000182670"
"210645_s_at.6" "210645_s_at" 37202747 "25M" "ENSG00000182670"
"210645_s_at.7" "210645_s_at" 37202864 "25M" "ENSG00000182670"
"210645_s_at.8" "210645_s_at" 37202879 "25M" "ENSG00000182670"
"210645_s_at.9" "210645_s_at" 37202909 "25M" "ENSG00000182670"
"210645_s_at.10" "210645_s_at" 37202965 "25M" "ENSG00000182670"
"210689_at.1620" "210689_at" 36461127 "25M" "ENSG00000159261"
"210689_at.1621" "210689_at" 36461035 "25M" "ENSG00000159261"
"210689_at.1622" "210689_at" 36461026 "25M" "ENSG00000159261"
"210689_at.1623" "210689_at" 36460989 "25M" "ENSG00000159261"
"210689_at.1624" "210689_at" 36460974 "25M" "ENSG00000159261"
"210689_at.1625" "210689_at" 36460907 "25M" "ENSG00000159261"
"210689_at.1626" "210689_at" 36460857 "25M" "ENSG00000159261"
"210689_at.1627" "210689_at" 36460809 "25M" "ENSG00000159261"
"210689_at.1628" "210689_at" 36460774 "25M" "ENSG00000159261"
"210689_at.1629" "210689_at" 36460740 "25M" "ENSG00000159261"
"210689_at.1630" "210689_at" 36460656 "25M" "ENSG00000159261"
"210805_x_at.1653" "210805_x_at" 34792396 "25M" "ENSG00000159216"
"210805_x_at.1654" "210805_x_at" 34792394 "25M" "ENSG00000159216"
"210805_x_at.1655" "210805_x_at" 34792302 "25M" "ENSG00000159216"
"210805_x_at.1656" "210805_x_at" 34792218 "25M" "ENSG00000159216"
"210805_x_at.1657" "210805_x_at" 34792210 "25M" "ENSG00000159216"
"210805_x_at.1658" "210805_x_at" 34799400 "25M" "ENSG00000159216"
"210805_x_at.1659" "210805_x_at" 34799396 "25M" "ENSG00000159216"
"210805_x_at.1660" "210805_x_at" 34799390 "25M" "ENSG00000159216"
"210805_x_at.1661" "210805_x_at" 34799332 "25M" "ENSG00000159216"
"210805_x_at.1662" "210805_x_at" 34799308 "25M" "ENSG00000159216"
"210805_x_at.1663" "210805_x_at" 34799305 "25M" "ENSG00000159216"
"210818_s_at.1664" "210818_s_at" 29329554 "25M" "ENSG00000156273"
"210818_s_at.1665" "210818_s_at" 29329619 "25M" "ENSG00000156273"
"210818_s_at.1666" "210818_s_at" 29342463 "25M" "ENSG00000156273"
"210818_s_at.1667" "210818_s_at" 29342538 "25M" "ENSG00000156273"
"210818_s_at.1668" "210818_s_at" 29342553 "25M" "ENSG00000156273"
"210818_s_at.1669" "210818_s_at" 29342595 "25M" "ENSG00000156273"
"210818_s_at.1670" "210818_s_at" 29342609 "25M" "ENSG00000156273"
"210818_s_at.1671" "210818_s_at" 29342627 "25M" "ENSG00000156273"
"210818_s_at.1672" "210818_s_at" 29342690 "25M" "ENSG00000156273"
"210818_s_at.1673" "210818_s_at" 29342728 "25M" "ENSG00000156273"
"210818_s_at.1674" "210818_s_at" 29342761 "25M" "ENSG00000156273"
"211018_at.1675" "211018_at" 46188799 "23M2244N2M" "ENSG00000160285"
"211018_at.1676" "211018_at" 46188788 "25M" "ENSG00000160285"
"211018_at.1677" "211018_at" 46188765 "25M" "ENSG00000160285"
"211018_at.1678" "211018_at" 46188754 "25M" "ENSG00000160285"
"211018_at.1679" "211018_at" 46188665 "25M" "ENSG00000160285"
"211018_at.1680" "211018_at" 46188641 "25M" "ENSG00000160285"
"211018_at.1681" "211018_at" 46188619 "25M" "ENSG00000160285"
"211018_at.1682" "211018_at" 46188551 "25M" "ENSG00000160285"
"211018_at.1683" "211018_at" 46188530 "25M" "ENSG00000160285"
"211018_at.1684" "211018_at" 46188515 "25M" "ENSG00000160285"
"211018_at.1685" "211018_at" 46188500 "25M" "ENSG00000160285"
"211019_s_at.1" "211019_s_at" 46191908 "25M" "ENSG00000160285"
"211019_s_at.2" "211019_s_at" 46191904 "25M" "ENSG00000160285"
"211019_s_at.3" "211019_s_at" 46191897 "25M" "ENSG00000160285"
"211019_s_at.4" "211019_s_at" 46191891 "25M" "ENSG00000160285"
"211019_s_at.5" "211019_s_at" 46191231 "5M645N20M" "ENSG00000160285"
"211019_s_at.6" "211019_s_at" 46191229 "7M645N18M" "ENSG00000160285"
"211019_s_at.7" "211019_s_at" 46191205 "25M" "ENSG00000160285"
"211019_s_at.8" "211019_s_at" 46191177 "25M" "ENSG00000160285"
"211019_s_at.9" "211019_s_at" 46191170 "25M" "ENSG00000160285"
"211019_s_at.10" "211019_s_at" 46191166 "25M" "ENSG00000160285"
"211065_x_at.1698" "211065_x_at" 44326831 "25M" "ENSG00000141959"
"211065_x_at.1699" "211065_x_at" 44326847 "25M" "ENSG00000141959"
"211065_x_at.1700" "211065_x_at" 44326911 "25M" "ENSG00000141959"
"211065_x_at.1701" "211065_x_at" 44326933 "25M" "ENSG00000141959"
"211065_x_at.1702" "211065_x_at" 44326949 "25M" "ENSG00000141959"
"211065_x_at.1703" "211065_x_at" 44327026 "25M" "ENSG00000141959"
"211065_x_at.1704" "211065_x_at" 44327073 "25M" "ENSG00000141959"
"211065_x_at.1705" "211065_x_at" 44327187 "25M" "ENSG00000141959"
"211065_x_at.1706" "211065_x_at" 44327235 "25M" "ENSG00000141959"
"211065_x_at.1707" "211065_x_at" 44327312 "25M" "ENSG00000141959"
"211065_x_at.1708" "211065_x_at" 44327341 "25M" "ENSG00000141959"
"211079_s_at.1709" "211079_s_at" 37490451 "11M2555N14M" "ENSG00000157540"
"211079_s_at.1710" "211079_s_at" 37493021 "25M" "ENSG00000157540"
"211079_s_at.1711" "211079_s_at" 37493031 "25M" "ENSG00000157540"
"211079_s_at.1712" "211079_s_at" 37493042 "25M" "ENSG00000157540"
"211079_s_at.1713" "211079_s_at" 37493055 "25M" "ENSG00000157540"
"211079_s_at.1714" "211079_s_at" 37490391 "25M" "ENSG00000157540"
"211079_s_at.1715" "211079_s_at" 37490396 "25M" "ENSG00000157540"
"211079_s_at.1716" "211079_s_at" 37490406 "25M" "ENSG00000157540"
"211079_s_at.1717" "211079_s_at" 37490422 "25M" "ENSG00000157540"
"211079_s_at.1718" "211079_s_at" 37490434 "25M" "ENSG00000157540"
"211079_s_at.1719" "211079_s_at" 37490439 "23M2555N2M" "ENSG00000157540"
"211113_s_at.1720" "211113_s_at" 42296305 "25M" "ENSG00000160179"
"211113_s_at.1721" "211113_s_at" 42296316 "25M" "ENSG00000160179"
"211113_s_at.1722" "211113_s_at" 42296360 "25M" "ENSG00000160179"
"211113_s_at.1723" "211113_s_at" 42296415 "25M" "ENSG00000160179"
"211113_s_at.1724" "211113_s_at" 42296432 "25M" "ENSG00000160179"
"211113_s_at.1725" "211113_s_at" 42296509 "25M" "ENSG00000160179"
"211113_s_at.1726" "211113_s_at" 42296578 "25M" "ENSG00000160179"
"211113_s_at.1727" "211113_s_at" 42296698 "25M" "ENSG00000160179"
"211113_s_at.1728" "211113_s_at" 42296732 "25M" "ENSG00000160179"
"211113_s_at.1729" "211113_s_at" 42296745 "25M" "ENSG00000160179"
"211113_s_at.1730" "211113_s_at" 42296760 "25M" "ENSG00000160179"
"211180_x_at.1754" "211180_x_at" 34792302 "25M" "ENSG00000159216"
"211180_x_at.1755" "211180_x_at" 34792218 "25M" "ENSG00000159216"
"211180_x_at.1756" "211180_x_at" 34792210 "25M" "ENSG00000159216"
"211180_x_at.1757" "211180_x_at" 34792139 "25M" "ENSG00000159216"
"211180_x_at.1758" "211180_x_at" 34791972 "25M" "ENSG00000159216"
"211180_x_at.1759" "211180_x_at" 34791891 "25M" "ENSG00000159216"
"211180_x_at.1760" "211180_x_at" 34791839 "25M" "ENSG00000159216"
"211180_x_at.1761" "211180_x_at" 34791832 "25M" "ENSG00000159216"
"211180_x_at.1762" "211180_x_at" 34791816 "25M" "ENSG00000159216"
"211180_x_at.1763" "211180_x_at" 34791798 "25M" "ENSG00000159216"
"211180_x_at.1764" "211180_x_at" 34791785 "25M" "ENSG00000159216"
"211181_x_at.1" "211181_x_at" 34886961 "25M" "ENSG00000159216"
"211181_x_at.2" "211181_x_at" 34880705 "9M6129N16M" "ENSG00000159216"
"211181_x_at.3" "211181_x_at" 34880688 "25M" "ENSG00000159216"
"211181_x_at.4" "211181_x_at" 34880662 "25M" "ENSG00000159216"
"211181_x_at.5" "211181_x_at" 34880602 "25M" "ENSG00000159216"
"211181_x_at.6" "211181_x_at" 34859541 "25M" "ENSG00000159216"
"211181_x_at.7" "211181_x_at" 34859502 "25M" "ENSG00000159216"
"211181_x_at.8" "211181_x_at" 34859479 "25M" "ENSG00000159216"
"211182_x_at.1" "211182_x_at" 34880662 "25M" "ENSG00000159216"
"211182_x_at.2" "211182_x_at" 34880602 "25M" "ENSG00000159216"
"211182_x_at.3" "211182_x_at" 34859541 "25M" "ENSG00000159216"
"211182_x_at.4" "211182_x_at" 34859502 "25M" "ENSG00000159216"
"211182_x_at.5" "211182_x_at" 34859479 "25M" "ENSG00000159216"
"211182_x_at.6" "211182_x_at" 34834553 "25M" "ENSG00000159216"
"211182_x_at.7" "211182_x_at" 34834497 "25M" "ENSG00000159216"
"211182_x_at.8" "211182_x_at" 34834416 "25M" "ENSG00000159216"
"211277_x_at.1" "211277_x_at" 26009875 "25M" "ENSG00000142192"
"211277_x_at.2" "211277_x_at" 26009646 "25M" "ENSG00000142192"
"211277_x_at.3" "211277_x_at" 26009635 "25M" "ENSG00000142192"
"211277_x_at.4" "211277_x_at" 26051029 "25M" "ENSG00000142192"
"211277_x_at.5" "211277_x_at" 26051009 "25M" "ENSG00000142192"
"211277_x_at.6" "211277_x_at" 26021960 "25M" "ENSG00000142192"
"211277_x_at.7" "211277_x_at" 26021904 "25M" "ENSG00000142192"
"211277_x_at.8" "211277_x_at" 26021886 "25M" "ENSG00000142192"
"211277_x_at.9" "211277_x_at" 26021854 "25M" "ENSG00000142192"
"211484_s_at.1885" "211484_s_at" 40042477 "25M" "ENSG00000171587"
"211484_s_at.1886" "211484_s_at" 40042452 "25M" "ENSG00000171587"
"211484_s_at.1887" "211484_s_at" 40042432 "25M" "ENSG00000171587"
"211484_s_at.1888" "211484_s_at" 40042412 "25M" "ENSG00000171587"
"211484_s_at.1889" "211484_s_at" 40013367 "20M28984N5M" "ENSG00000171587"
"211484_s_at.1890" "211484_s_at" 40013352 "25M" "ENSG00000171587"
"211484_s_at.1891" "211484_s_at" 40013261 "25M" "ENSG00000171587"
"211484_s_at.1892" "211484_s_at" 40013177 "25M" "ENSG00000171587"
"211484_s_at.1893" "211484_s_at" 40013146 "25M" "ENSG00000171587"
"211484_s_at.1894" "211484_s_at" 40013071 "25M" "ENSG00000171587"
"211484_s_at.1895" "211484_s_at" 40013041 "25M" "ENSG00000171587"
"211541_s_at.1896" "211541_s_at" 37512006 "25M" "ENSG00000157540"
"211541_s_at.1897" "211541_s_at" 37512024 "25M" "ENSG00000157540"
"211541_s_at.1898" "211541_s_at" 37512087 "25M" "ENSG00000157540"
"211541_s_at.1899" "211541_s_at" 37512124 "25M" "ENSG00000157540"
"211541_s_at.1900" "211541_s_at" 37512155 "25M" "ENSG00000157540"
"211541_s_at.1901" "211541_s_at" 37512243 "25M" "ENSG00000157540"
"211541_s_at.1902" "211541_s_at" 37512292 "25M" "ENSG00000157540"
"211541_s_at.1903" "211541_s_at" 37512339 "25M" "ENSG00000157540"
"211541_s_at.1904" "211541_s_at" 37512386 "25M" "ENSG00000157540"
"211541_s_at.1905" "211541_s_at" 37512475 "25M" "ENSG00000157540"
"211541_s_at.1906" "211541_s_at" 37512508 "25M" "ENSG00000157540"
"211576_s_at.1907" "211576_s_at" 45514825 "25M" "ENSG00000173638"
"211576_s_at.1908" "211576_s_at" 45514819 "25M" "ENSG00000173638"
"211576_s_at.1909" "211576_s_at" 45514813 "25M" "ENSG00000173638"
"211576_s_at.1910" "211576_s_at" 45514799 "25M" "ENSG00000173638"
"211576_s_at.1911" "211576_s_at" 45514792 "25M" "ENSG00000173638"
"211576_s_at.1912" "211576_s_at" 45514782 "25M" "ENSG00000173638"
"211576_s_at.1913" "211576_s_at" 45514759 "25M" "ENSG00000173638"
"211576_s_at.1914" "211576_s_at" 45514754 "25M" "ENSG00000173638"
"211576_s_at.1915" "211576_s_at" 45514739 "25M" "ENSG00000173638"
"211576_s_at.1916" "211576_s_at" 45514730 "25M" "ENSG00000173638"
"211576_s_at.1917" "211576_s_at" 45514721 "25M" "ENSG00000173638"
"211620_x_at.1" "211620_x_at" 34859541 "25M" "ENSG00000159216"
"211620_x_at.2" "211620_x_at" 34859502 "25M" "ENSG00000159216"
"211620_x_at.3" "211620_x_at" 34859479 "25M" "ENSG00000159216"
"211620_x_at.4" "211620_x_at" 34834553 "25M" "ENSG00000159216"
"211620_x_at.5" "211620_x_at" 34834533 "25M" "ENSG00000159216"
"211620_x_at.6" "211620_x_at" 34834518 "25M" "ENSG00000159216"
"211620_x_at.7" "211620_x_at" 34834497 "25M" "ENSG00000159216"
"211620_x_at.8" "211620_x_at" 34834416 "25M" "ENSG00000159216"
"211626_x_at.1" "211626_x_at" 38382115 "25M" "ENSG00000157554"
"211626_x_at.2" "211626_x_at" 38382031 "25M" "ENSG00000157554"
"211626_x_at.3" "211626_x_at" 38381996 "25M" "ENSG00000157554"
"211626_x_at.4" "211626_x_at" 38381864 "25M" "ENSG00000157554"
"211626_x_at.5" "211626_x_at" 38381807 "25M" "ENSG00000157554"
"211626_x_at.6" "211626_x_at" 38381761 "3S22M" "ENSG00000157554"
"211626_x_at.7" "211626_x_at" 38381731 "25M" "ENSG00000157554"
"211626_x_at.8" "211626_x_at" 38381699 "25M" "ENSG00000157554"
"211626_x_at.9" "211626_x_at" 38381684 "4S21M" "ENSG00000157554"
"211626_x_at.10" "211626_x_at" 38381627 "25M" "ENSG00000157554"
"211689_s_at.1943" "211689_s_at" 41471811 "25M" "ENSG00000184012"
"211689_s_at.1944" "211689_s_at" 41470735 "9M1062N16M" "ENSG00000184012"
"211689_s_at.1945" "211689_s_at" 41468505 "25M" "ENSG00000184012"
"211689_s_at.1946" "211689_s_at" 41468490 "25M" "ENSG00000184012"
"211689_s_at.1947" "211689_s_at" 41468444 "25M" "ENSG00000184012"
"211689_s_at.1948" "211689_s_at" 41468428 "25M" "ENSG00000184012"
"211689_s_at.1949" "211689_s_at" 41467881 "6M509N19M" "ENSG00000184012"
"211689_s_at.1950" "211689_s_at" 41467809 "25M" "ENSG00000184012"
"211689_s_at.1951" "211689_s_at" 41466125 "25M" "ENSG00000184012"
"211689_s_at.1952" "211689_s_at" 41466108 "25M" "ENSG00000184012"
"211689_s_at.1953" "211689_s_at" 41466030 "25M" "ENSG00000184012"
"211806_s_at.1954" "211806_s_at" 38299929 "25M" "ENSG00000157551"
"211806_s_at.1955" "211806_s_at" 38299954 "25M" "ENSG00000157551"
"211806_s_at.1956" "211806_s_at" 38300006 "25M" "ENSG00000157551"
"211806_s_at.1957" "211806_s_at" 38300027 "25M" "ENSG00000157551"
"211806_s_at.1958" "211806_s_at" 38300086 "25M" "ENSG00000157551"
"211806_s_at.1959" "211806_s_at" 38300138 "25M" "ENSG00000157551"
"211806_s_at.1960" "211806_s_at" 38300189 "25M" "ENSG00000157551"
"211806_s_at.1961" "211806_s_at" 38300263 "25M" "ENSG00000157551"
"211806_s_at.1962" "211806_s_at" 38299809 "25M" "ENSG00000157551"
"211806_s_at.1963" "211806_s_at" 38299833 "25M" "ENSG00000157551"
"211806_s_at.1964" "211806_s_at" 38299873 "25M" "ENSG00000157551"
"212091_s_at.1965" "212091_s_at" 46003744 "25M" "ENSG00000142156"
"212091_s_at.1966" "212091_s_at" 46003818 "25M" "ENSG00000142156"
"212091_s_at.1967" "212091_s_at" 46003843 "25M" "ENSG00000142156"
"212091_s_at.1968" "212091_s_at" 46003880 "25M" "ENSG00000142156"
"212091_s_at.1969" "212091_s_at" 46003896 "25M" "ENSG00000142156"
"212091_s_at.1970" "212091_s_at" 46003910 "25M" "ENSG00000142156"
"212091_s_at.1971" "212091_s_at" 46003976 "25M" "ENSG00000142156"
"212091_s_at.1972" "212091_s_at" 46003505 "25M" "ENSG00000142156"
"212091_s_at.1973" "212091_s_at" 46003600 "25M" "ENSG00000142156"
"212091_s_at.1974" "212091_s_at" 46003641 "25M" "ENSG00000142156"
"212091_s_at.1975" "212091_s_at" 46003676 "25M" "ENSG00000142156"
"212269_s_at.1976" "212269_s_at" 46240896 "25M" "ENSG00000160294"
"212269_s_at.1977" "212269_s_at" 46240875 "25M" "ENSG00000160294"
"212269_s_at.1978" "212269_s_at" 46240844 "25M" "ENSG00000160294"
"212269_s_at.1979" "212269_s_at" 46236948 "25M" "ENSG00000160294"
"212269_s_at.1980" "212269_s_at" 46236881 "25M" "ENSG00000160294"
"212269_s_at.1981" "212269_s_at" 46236830 "25M" "ENSG00000160294"
"212269_s_at.1982" "212269_s_at" 46235392 "25M" "ENSG00000160294"
"212269_s_at.1983" "212269_s_at" 46235334 "25M" "ENSG00000160294"
"212269_s_at.1984" "212269_s_at" 46235275 "25M" "ENSG00000160294"
"212269_s_at.1985" "212269_s_at" 46235252 "25M" "ENSG00000160294"
"212269_s_at.1986" "212269_s_at" 46235221 "25M" "ENSG00000160294"
"212378_at.1987" "212378_at" 33505613 "25M" "ENSG00000159131"
"212378_at.1988" "212378_at" 33505579 "25M" "ENSG00000159131"
"212378_at.1989" "212378_at" 33504461 "25M" "ENSG00000159131"
"212378_at.1990" "212378_at" 33504440 "25M" "ENSG00000159131"
"212378_at.1991" "212378_at" 33504418 "25M" "ENSG00000159131"
"212378_at.1992" "212378_at" 33504265 "25M" "ENSG00000159131"
"212378_at.1993" "212378_at" 33504244 "25M" "ENSG00000159131"
"212378_at.1994" "212378_at" 33504233 "25M" "ENSG00000159131"
"212378_at.1995" "212378_at" 33504192 "25M" "ENSG00000159131"
"212378_at.1996" "212378_at" 33504054 "25M" "ENSG00000159131"
"212378_at.1997" "212378_at" 33504038 "25M" "ENSG00000159131"
"212379_at.1" "212379_at" 33517401 "25M" "ENSG00000159131"
"212379_at.2" "212379_at" 33517125 "17M215N8M" "ENSG00000159131"
"212379_at.3" "212379_at" 33517093 "25M" "ENSG00000159131"
"212379_at.4" "212379_at" 33517078 "25M" "ENSG00000159131"
"212379_at.5" "212379_at" 33517045 "25M" "ENSG00000159131"
"212379_at.6" "212379_at" 33517014 "25M" "ENSG00000159131"
"212379_at.7" "212379_at" 33511427 "25M" "ENSG00000159131"
"212379_at.8" "212379_at" 33511393 "25M" "ENSG00000159131"
"212379_at.9" "212379_at" 33509915 "6M1331N19M" "ENSG00000159131"
"212379_at.10" "212379_at" 33509832 "25M" "ENSG00000159131"
"212844_at.2032" "212844_at" 43688205 "25M" "ENSG00000160208"
"212844_at.2033" "212844_at" 43690329 "25M" "ENSG00000160208"
"212844_at.2034" "212844_at" 43690342 "25M" "ENSG00000160208"
"212844_at.2035" "212844_at" 43690428 "13M998N12M" "ENSG00000160208"
"212844_at.2036" "212844_at" 43691450 "25M" "ENSG00000160208"
"212844_at.2037" "212844_at" 43691465 "25M" "ENSG00000160208"
"212844_at.2038" "212844_at" 43693244 "25M" "ENSG00000160208"
"212844_at.2039" "212844_at" 43693339 "25M" "ENSG00000160208"
"212844_at.2040" "212844_at" 43693357 "25M" "ENSG00000160208"
"212844_at.2041" "212844_at" 43693384 "25M" "ENSG00000160208"
"212844_at.2042" "212844_at" 43693408 "25M" "ENSG00000160208"
"212846_at.2043" "212846_at" 43695517 "25M" "ENSG00000160208"
"212846_at.2044" "212846_at" 43695532 "25M" "ENSG00000160208"
"212846_at.2045" "212846_at" 43695647 "25M" "ENSG00000160208"
"212846_at.2046" "212846_at" 43695756 "25M" "ENSG00000160208"
"212846_at.2047" "212846_at" 43695775 "25M" "ENSG00000160208"
"212846_at.2048" "212846_at" 43695830 "25M" "ENSG00000160208"
"212846_at.2049" "212846_at" 43695921 "25M" "ENSG00000160208"
"212846_at.2050" "212846_at" 43695956 "25M" "ENSG00000160208"
"212846_at.2051" "212846_at" 43696001 "25M" "ENSG00000160208"
"212846_at.2052" "212846_at" 43696016 "25M" "ENSG00000160208"
"212846_at.2053" "212846_at" 43696026 "25M" "ENSG00000160208"
"212875_s_at.2054" "212875_s_at" 41885679 "25M" "ENSG00000157617"
"212875_s_at.2055" "212875_s_at" 41885623 "25M" "ENSG00000157617"
"212875_s_at.2056" "212875_s_at" 41885540 "25M" "ENSG00000157617"
"212875_s_at.2057" "212875_s_at" 41885516 "25M" "ENSG00000157617"
"212875_s_at.2058" "212875_s_at" 41885453 "25M" "ENSG00000157617"
"212875_s_at.2059" "212875_s_at" 41885433 "25M" "ENSG00000157617"
"212875_s_at.2060" "212875_s_at" 41885417 "25M" "ENSG00000157617"
"212875_s_at.2061" "212875_s_at" 41885389 "25M" "ENSG00000157617"
"212875_s_at.2062" "212875_s_at" 41885367 "25M" "ENSG00000157617"
"212875_s_at.2063" "212875_s_at" 41885272 "25M" "ENSG00000157617"
"212875_s_at.2064" "212875_s_at" 41885230 "25M" "ENSG00000157617"
