"probeID" "start" "CIGAR" "Ensembl"
"19" "208662_s_at" 75743567 "25M" "ENSG00000215105"
"20" "208662_s_at" 75743900 "25M" "ENSG00000215105"
"21" "208663_s_at" 75742505 "25M" "ENSG00000215105"
"22" "208664_s_at" 75741332 "25M" "ENSG00000215105"
"209033_s_at.1083" "209033_s_at" 37514675 "25M" "ENSG00000157540"
"209033_s_at.1084" "209033_s_at" 37514822 "25M" "ENSG00000157540"
"209033_s_at.1085" "209033_s_at" 37514849 "25M" "ENSG00000157540"
"209033_s_at.1086" "209033_s_at" 37514859 "25M" "ENSG00000157540"
"209033_s_at.1087" "209033_s_at" 37514929 "25M" "ENSG00000157540"
"209033_s_at.1088" "209033_s_at" 37514957 "25M" "ENSG00000157540"
"209033_s_at.1089" "209033_s_at" 37514973 "25M" "ENSG00000157540"
"209033_s_at.1090" "209033_s_at" 37514994 "25M" "ENSG00000157540"
"209033_s_at.1091" "209033_s_at" 37515058 "25M" "ENSG00000157540"
"209033_s_at.1092" "209033_s_at" 37515068 "25M" "ENSG00000157540"
"209033_s_at.1093" "209033_s_at" 37515113 "25M" "ENSG00000157540"
"209041_s_at.1" "209041_s_at" 44773585 "25M" "ENSG00000184787"
"209041_s_at.2" "209041_s_at" 44773556 "25M" "ENSG00000184787"
"209041_s_at.3" "209041_s_at" 44771450 "25M" "ENSG00000184787"
"209041_s_at.4" "209041_s_at" 44771426 "25M" "ENSG00000184787"
"209041_s_at.5" "209041_s_at" 44771391 "25M" "ENSG00000184787"
"209041_s_at.6" "209041_s_at" 44771302 "25M" "ENSG00000184787"
"209041_s_at.7" "209041_s_at" 44771285 "25M" "ENSG00000184787"
"209042_s_at.1105" "209042_s_at" 44769911 "25M" "ENSG00000184787"
"209042_s_at.1106" "209042_s_at" 44769896 "25M" "ENSG00000184787"
"209042_s_at.1107" "209042_s_at" 44769851 "25M" "ENSG00000184787"
"209042_s_at.1108" "209042_s_at" 44769824 "25M" "ENSG00000184787"
"209042_s_at.1109" "209042_s_at" 44769802 "25M" "ENSG00000184787"
"209042_s_at.1110" "209042_s_at" 44769785 "25M" "ENSG00000184787"
"209042_s_at.1111" "209042_s_at" 44769770 "25M" "ENSG00000184787"
"209042_s_at.1112" "209042_s_at" 44769751 "25M" "ENSG00000184787"
"209042_s_at.1113" "209042_s_at" 44769738 "25M" "ENSG00000184787"
"209042_s_at.1114" "209042_s_at" 44769702 "25M" "ENSG00000184787"
"209042_s_at.1115" "209042_s_at" 44769688 "25M" "ENSG00000184787"
"209081_s_at.1" "209081_s_at" 45511186 "25M" "ENSG00000182871"
"209081_s_at.2" "209081_s_at" 45511195 "25M" "ENSG00000182871"
"209081_s_at.3" "209081_s_at" 45512187 "2S23M" "ENSG00000182871"
"209081_s_at.4" "209081_s_at" 45512230 "25M" "ENSG00000182871"
"209081_s_at.5" "209081_s_at" 45512241 "25M" "ENSG00000182871"
"209081_s_at.6" "209081_s_at" 45512249 "25M" "ENSG00000182871"
"209081_s_at.7" "209081_s_at" 45512349 "25M" "ENSG00000182871"
"209081_s_at.8" "209081_s_at" 45512368 "25M" "ENSG00000182871"
"209081_s_at.9" "209081_s_at" 45512498 "25M" "ENSG00000182871"
"209081_s_at.10" "209081_s_at" 45512504 "25M" "ENSG00000182871"
"209082_s_at.1127" "209082_s_at" 45513210 "25M" "ENSG00000182871"
"209082_s_at.1128" "209082_s_at" 45513225 "25M" "ENSG00000182871"
"209082_s_at.1129" "209082_s_at" 45513246 "25M" "ENSG00000182871"
"209082_s_at.1130" "209082_s_at" 45513290 "25M" "ENSG00000182871"
"209082_s_at.1131" "209082_s_at" 45513303 "25M" "ENSG00000182871"
"209082_s_at.1132" "209082_s_at" 45513366 "25M" "ENSG00000182871"
"209082_s_at.1133" "209082_s_at" 45513383 "25M" "ENSG00000182871"
"209082_s_at.1134" "209082_s_at" 45513488 "25M" "ENSG00000182871"
"209082_s_at.1135" "209082_s_at" 45513547 "25M" "ENSG00000182871"
"209082_s_at.1136" "209082_s_at" 45513624 "25M" "ENSG00000182871"
"209082_s_at.1137" "209082_s_at" 45513649 "25M" "ENSG00000182871"
"209156_s_at.1138" "209156_s_at" 46132258 "25M" "ENSG00000142173"
"209156_s_at.1139" "209156_s_at" 46132344 "25M" "ENSG00000142173"
"209156_s_at.1140" "209156_s_at" 46132348 "25M" "ENSG00000142173"
"209156_s_at.1141" "209156_s_at" 46132350 "25M" "ENSG00000142173"
"209156_s_at.1142" "209156_s_at" 46132352 "25M" "ENSG00000142173"
"209156_s_at.1143" "209156_s_at" 46132420 "25M" "ENSG00000142173"
"209156_s_at.1144" "209156_s_at" 46132425 "25M" "ENSG00000142173"
"209156_s_at.1145" "209156_s_at" 46132428 "25M" "ENSG00000142173"
"209156_s_at.1146" "209156_s_at" 46132484 "25M" "ENSG00000142173"
"209156_s_at.1147" "209156_s_at" 46132592 "25M" "ENSG00000142173"
"209156_s_at.1148" "209156_s_at" 46132594 "25M" "ENSG00000142173"
"209213_at.1149" "209213_at" 36071005 "25M" "ENSG00000159228"
"209213_at.1150" "209213_at" 36071018 "25M" "ENSG00000159228"
"209213_at.1151" "209213_at" 36072465 "25M" "ENSG00000159228"
"209213_at.1152" "209213_at" 36072513 "25M" "ENSG00000159228"
"209213_at.1153" "209213_at" 36072549 "25M" "ENSG00000159228"
"209213_at.1154" "209213_at" 36072617 "25M" "ENSG00000159228"
"209213_at.1155" "209213_at" 36072636 "25M" "ENSG00000159228"
"209213_at.1156" "209213_at" 36072699 "25M" "ENSG00000159228"
"209213_at.1157" "209213_at" 36072742 "25M" "ENSG00000159228"
"209213_at.1158" "209213_at" 36072876 "25M" "ENSG00000159228"
"209213_at.1159" "209213_at" 36072911 "25M" "ENSG00000159228"
"209297_at.1160" "209297_at" 33838009 "25M" "ENSG00000205726"
"209297_at.1161" "209297_at" 33838013 "25M" "ENSG00000205726"
"209297_at.1162" "209297_at" 33838021 "25M" "ENSG00000205726"
"209297_at.1163" "209297_at" 33838039 "25M" "ENSG00000205726"
"209297_at.1164" "209297_at" 33838053 "25M" "ENSG00000205726"
"209297_at.1165" "209297_at" 33838088 "25M" "ENSG00000205726"
"209297_at.1166" "209297_at" 33838096 "25M" "ENSG00000205726"
"209297_at.1167" "209297_at" 33838104 "25M" "ENSG00000205726"
"209297_at.1168" "209297_at" 33838117 "25M" "ENSG00000205726"
"209297_at.1169" "209297_at" 33838124 "25M" "ENSG00000205726"
"209297_at.1170" "209297_at" 33838240 "25M" "ENSG00000205726"
"209298_s_at.1171" "209298_s_at" 33837838 "25M" "ENSG00000205726"
"209298_s_at.1172" "209298_s_at" 33837856 "25M" "ENSG00000205726"
"209298_s_at.1173" "209298_s_at" 33837876 "25M" "ENSG00000205726"
"209298_s_at.1174" "209298_s_at" 33837891 "25M" "ENSG00000205726"
"209298_s_at.1175" "209298_s_at" 33837897 "25M" "ENSG00000205726"
"209298_s_at.1176" "209298_s_at" 33837902 "25M" "ENSG00000205726"
"209298_s_at.1177" "209298_s_at" 33837910 "25M" "ENSG00000205726"
"209298_s_at.1178" "209298_s_at" 33837929 "25M" "ENSG00000205726"
"209298_s_at.1179" "209298_s_at" 33837945 "25M" "ENSG00000205726"
"209298_s_at.1180" "209298_s_at" 33837960 "25M" "ENSG00000205726"
"209298_s_at.1181" "209298_s_at" 33838374 "25M" "ENSG00000205726"
"209359_x_at.1203" "209359_x_at" 34792302 "25M" "ENSG00000159216"
"209359_x_at.1204" "209359_x_at" 34792218 "25M" "ENSG00000159216"
"209359_x_at.1205" "209359_x_at" 34792210 "25M" "ENSG00000159216"
"209359_x_at.1206" "209359_x_at" 34792139 "25M" "ENSG00000159216"
"209359_x_at.1207" "209359_x_at" 34791972 "25M" "ENSG00000159216"
"209359_x_at.1208" "209359_x_at" 34791891 "25M" "ENSG00000159216"
"209359_x_at.1209" "209359_x_at" 34791839 "25M" "ENSG00000159216"
"209359_x_at.1210" "209359_x_at" 34791832 "25M" "ENSG00000159216"
"209359_x_at.1211" "209359_x_at" 34791816 "25M" "ENSG00000159216"
"209359_x_at.1212" "209359_x_at" 34791802 "25M" "ENSG00000159216"
"209359_x_at.1213" "209359_x_at" 34791787 "25M" "ENSG00000159216"
"209360_s_at.1214" "209360_s_at" 34788326 "25M" "ENSG00000159216"
"209360_s_at.1215" "209360_s_at" 34788224 "25M" "ENSG00000159216"
"209360_s_at.1216" "209360_s_at" 34788202 "25M" "ENSG00000159216"
"209360_s_at.1217" "209360_s_at" 34788146 "25M" "ENSG00000159216"
"209360_s_at.1218" "209360_s_at" 34788128 "25M" "ENSG00000159216"
"209360_s_at.1219" "209360_s_at" 34788090 "25M" "ENSG00000159216"
"209360_s_at.1220" "209360_s_at" 34788075 "25M" "ENSG00000159216"
"209360_s_at.1221" "209360_s_at" 34788049 "25M" "ENSG00000159216"
"209360_s_at.1222" "209360_s_at" 34788003 "25M" "ENSG00000159216"
"209360_s_at.1223" "209360_s_at" 34787979 "25M" "ENSG00000159216"
"209360_s_at.1224" "209360_s_at" 34787940 "25M" "ENSG00000159216"
"209399_at.1" "209399_at" 36751678 "25M" "ENSG00000159267"
"209399_at.2" "209399_at" 36751664 "25M" "ENSG00000159267"
"209399_at.3" "209399_at" 36751600 "25M" "ENSG00000159267"
"209399_at.4" "209399_at" 36751578 "25M" "ENSG00000159267"
"209399_at.5" "209399_at" 36751563 "25M" "ENSG00000159267"
"209399_at.6" "209399_at" 36751547 "25M" "ENSG00000159267"
"209399_at.7" "209399_at" 36751532 "25M" "ENSG00000159267"
"209399_at.8" "209399_at" 36751485 "25M" "ENSG00000159267"
"209399_at.9" "209399_at" 36751326 "25M" "ENSG00000159267"
"209399_at.10" "209399_at" 36751282 "25M" "ENSG00000159267"
"209412_at.1" "209412_at" 5156023 "25M" "ENSG00000280433"
"209412_at.2" "209412_at" 5156008 "25M" "ENSG00000280433"
"209575_at.1256" "209575_at" 33296387 "25M" "ENSG00000243646"
"209575_at.1257" "209575_at" 33296413 "25M" "ENSG00000243646"
"209575_at.1258" "209575_at" 33296442 "25M" "ENSG00000243646"
"209575_at.1259" "209575_at" 33296495 "25M" "ENSG00000243646"
"209575_at.1260" "209575_at" 33296521 "25M" "ENSG00000243646"
"209575_at.1261" "209575_at" 33296543 "25M" "ENSG00000243646"
"209575_at.1262" "209575_at" 33296579 "25M" "ENSG00000243646"
"209575_at.1263" "209575_at" 33296603 "25M" "ENSG00000243646"
"209575_at.1264" "209575_at" 33296611 "25M" "ENSG00000243646"
"209575_at.1265" "209575_at" 33296657 "25M" "ENSG00000243646"
"209575_at.1266" "209575_at" 33296694 "25M" "ENSG00000243646"
"209578_s_at.1267" "209578_s_at" 45264018 "25M" "ENSG00000186866"
"209578_s_at.1268" "209578_s_at" 45264000 "25M" "ENSG00000186866"
"209578_s_at.1269" "209578_s_at" 45263965 "25M" "ENSG00000186866"
"209578_s_at.1270" "209578_s_at" 45264445 "25M" "ENSG00000186866"
"209578_s_at.1271" "209578_s_at" 45264421 "25M" "ENSG00000186866"
"209578_s_at.1272" "209578_s_at" 45264403 "25M" "ENSG00000186866"
"209578_s_at.1273" "209578_s_at" 45264327 "25M" "ENSG00000186866"
"209578_s_at.1274" "209578_s_at" 45264297 "25M" "ENSG00000186866"
"209578_s_at.1275" "209578_s_at" 45264195 "25M" "ENSG00000186866"
"209578_s_at.1276" "209578_s_at" 45264174 "25M" "ENSG00000186866"
"209578_s_at.1277" "209578_s_at" 45264158 "25M" "ENSG00000186866"
"209686_at.1278" "209686_at" 46602285 "25M" "ENSG00000160307"
"209686_at.1279" "209686_at" 46602277 "1S24M" "ENSG00000160307"
"209686_at.1280" "209686_at" 46599473 "25M" "ENSG00000160307"
"209686_at.1281" "209686_at" 46599392 "25M" "ENSG00000160307"
"209686_at.1282" "209686_at" 46599388 "25M" "ENSG00000160307"
"209686_at.1283" "209686_at" 46599331 "25M" "ENSG00000160307"
"209686_at.1284" "209686_at" 46599321 "25M" "ENSG00000160307"
"209686_at.1285" "209686_at" 46599308 "25M" "ENSG00000160307"
"209686_at.1286" "209686_at" 46599284 "25M" "ENSG00000160307"
"209686_at.1287" "209686_at" 46599193 "25M" "ENSG00000160307"
"209686_at.1288" "209686_at" 46599111 "25M" "ENSG00000160307"
"209775_x_at.1" "209775_x_at" 45531645 "25M" "ENSG00000173638"
"209775_x_at.2" "209775_x_at" 45531644 "25M" "ENSG00000173638"
"209775_x_at.3" "209775_x_at" 45531643 "2S23M" "ENSG00000173638"
"209775_x_at.4" "209775_x_at" 45531617 "25M" "ENSG00000173638"
"209775_x_at.5" "209775_x_at" 45531614 "25M" "ENSG00000173638"
"209775_x_at.6" "209775_x_at" 45531967 "25M" "ENSG00000173638"
"209775_x_at.7" "209775_x_at" 45531965 "25M" "ENSG00000173638"
"209775_x_at.8" "209775_x_at" 45531963 "25M" "ENSG00000173638"
"209775_x_at.9" "209775_x_at" 45531960 "25M" "ENSG00000173638"
"209775_x_at.10" "209775_x_at" 45531956 "25M" "ENSG00000173638"
"209776_s_at.1300" "209776_s_at" 45515862 "25M" "ENSG00000173638"
"209776_s_at.1301" "209776_s_at" 45515858 "25M" "ENSG00000173638"
"209776_s_at.1302" "209776_s_at" 45515820 "25M" "ENSG00000173638"
"209776_s_at.1303" "209776_s_at" 45515819 "25M" "ENSG00000173638"
"209776_s_at.1304" "209776_s_at" 45515703 "25M" "ENSG00000173638"
"209776_s_at.1305" "209776_s_at" 45515693 "25M" "ENSG00000173638"
"209776_s_at.1306" "209776_s_at" 45515687 "25M" "ENSG00000173638"
"209776_s_at.1307" "209776_s_at" 45515672 "25M" "ENSG00000173638"
"209776_s_at.1308" "209776_s_at" 45515667 "25M" "ENSG00000173638"
"209776_s_at.1309" "209776_s_at" 45515649 "25M" "ENSG00000173638"
"209776_s_at.1310" "209776_s_at" 45515621 "25M" "ENSG00000173638"
"209777_s_at.1311" "209777_s_at" 45515319 "25M" "ENSG00000173638"
"209777_s_at.1312" "209777_s_at" 45515317 "25M" "ENSG00000173638"
"209777_s_at.1313" "209777_s_at" 45515312 "25M" "ENSG00000173638"
"209777_s_at.1314" "209777_s_at" 45515270 "25M" "ENSG00000173638"
"209777_s_at.1315" "209777_s_at" 45515269 "25M" "ENSG00000173638"
"209777_s_at.1316" "209777_s_at" 45515225 "25M" "ENSG00000173638"
"209777_s_at.1317" "209777_s_at" 45515221 "25M" "ENSG00000173638"
"209777_s_at.1318" "209777_s_at" 45515212 "25M" "ENSG00000173638"
"209777_s_at.1319" "209777_s_at" 45515200 "25M" "ENSG00000173638"
"209777_s_at.1320" "209777_s_at" 45515182 "25M" "ENSG00000173638"
"209777_s_at.1321" "209777_s_at" 45515140 "25M" "ENSG00000173638"
"209979_at.1" "209979_at" 45224354 "25M" "ENSG00000197381"
"209979_at.2" "209979_at" 45224371 "25M" "ENSG00000197381"
"209979_at.3" "209979_at" 45224461 "25M" "ENSG00000197381"
"209979_at.4" "209979_at" 45224502 "25M" "ENSG00000197381"
"209979_at.5" "209979_at" 45224684 "25M" "ENSG00000197381"
"209979_at.6" "209979_at" 45224740 "25M" "ENSG00000197381"
"209979_at.7" "209979_at" 45224756 "25M" "ENSG00000197381"
"209979_at.8" "209979_at" 45224779 "25M" "ENSG00000197381"
"210005_at.1" "210005_at" 33524539 "25M" "ENSG00000159131"
"210005_at.2" "210005_at" 33524254 "25M" "ENSG00000159131"
"210005_at.3" "210005_at" 33524236 "25M" "ENSG00000159131"
"210005_at.4" "210005_at" 33524228 "25M" "ENSG00000159131"
"210005_at.5" "210005_at" 33524196 "25M" "ENSG00000159131"
"210005_at.6" "210005_at" 33524161 "25M" "ENSG00000159131"
"210119_at.1344" "210119_at" 38300401 "25M" "ENSG00000157551"
"210119_at.1345" "210119_at" 38300419 "25M" "ENSG00000157551"
"210119_at.1346" "210119_at" 38300434 "25M" "ENSG00000157551"
"210119_at.1347" "210119_at" 38300473 "25M" "ENSG00000157551"
"210119_at.1348" "210119_at" 38300484 "25M" "ENSG00000157551"
"210119_at.1349" "210119_at" 38300499 "25M" "ENSG00000157551"
"210119_at.1350" "210119_at" 38300539 "25M" "ENSG00000157551"
"210119_at.1351" "210119_at" 38300567 "25M" "ENSG00000157551"
"210119_at.1352" "210119_at" 38300579 "25M" "ENSG00000157551"
"210119_at.1353" "210119_at" 38300642 "25M" "ENSG00000157551"
"210119_at.1354" "210119_at" 38300656 "25M" "ENSG00000157551"
"23" "210188_at" 63894393 "25M" "ENSG00000235720"
"210365_at.1391" "210365_at" 34821664 "25M" "ENSG00000159216"
"210365_at.1392" "210365_at" 34821615 "25M" "ENSG00000159216"
"210365_at.1393" "210365_at" 34821601 "25M" "ENSG00000159216"
"210365_at.1394" "210365_at" 34821587 "25M" "ENSG00000159216"
"210365_at.1395" "210365_at" 34821555 "25M" "ENSG00000159216"
"210365_at.1396" "210365_at" 34821521 "25M" "ENSG00000159216"
"210365_at.1397" "210365_at" 34821481 "25M" "ENSG00000159216"
"210365_at.1398" "210365_at" 34821405 "25M" "ENSG00000159216"
"210365_at.1399" "210365_at" 34821361 "25M" "ENSG00000159216"
"210365_at.1400" "210365_at" 34821319 "25M" "ENSG00000159216"
"210365_at.1401" "210365_at" 34821309 "25M" "ENSG00000159216"
"210384_at.1402" "210384_at" 46651995 "25M" "ENSG00000160310"
"210384_at.1403" "210384_at" 46652001 "25M" "ENSG00000160310"
"210384_at.1404" "210384_at" 46652038 "25M" "ENSG00000160310"
"210384_at.1405" "210384_at" 46652053 "25M" "ENSG00000160310"
"210384_at.1406" "210384_at" 46652069 "25M" "ENSG00000160310"
"210384_at.1407" "210384_at" 46652085 "25M" "ENSG00000160310"
"210384_at.1408" "210384_at" 46652092 "25M" "ENSG00000160310"
"210384_at.1409" "210384_at" 46652109 "25M" "ENSG00000160310"
"210384_at.1410" "210384_at" 46652148 "25M" "ENSG00000160310"
"210384_at.1411" "210384_at" 46652171 "25M" "ENSG00000160310"
"210384_at.1412" "210384_at" 46652225 "25M" "ENSG00000160310"
"210454_s_at.1424" "210454_s_at" 37625136 "25M" "ENSG00000157542"
"210454_s_at.1425" "210454_s_at" 37624992 "25M" "ENSG00000157542"
"210454_s_at.1426" "210454_s_at" 37624931 "25M" "ENSG00000157542"
"210454_s_at.1427" "210454_s_at" 37624848 "25M" "ENSG00000157542"
"210454_s_at.1428" "210454_s_at" 37624831 "25M" "ENSG00000157542"
"210454_s_at.1429" "210454_s_at" 37624766 "25M" "ENSG00000157542"
"210454_s_at.1430" "210454_s_at" 37624738 "25M" "ENSG00000157542"
"210454_s_at.1431" "210454_s_at" 37624726 "25M" "ENSG00000157542"
"210454_s_at.1432" "210454_s_at" 37624709 "25M" "ENSG00000157542"
"210454_s_at.1433" "210454_s_at" 37624669 "25M" "ENSG00000157542"
"210454_s_at.1434" "210454_s_at" 37624643 "25M" "ENSG00000157542"
"210645_s_at.1" "210645_s_at" 37202518 "25M" "ENSG00000182670"
"210645_s_at.2" "210645_s_at" 37202541 "25M" "ENSG00000182670"
"210645_s_at.3" "210645_s_at" 37202580 "25M" "ENSG00000182670"
"210645_s_at.4" "210645_s_at" 37202616 "25M" "ENSG00000182670"
"210645_s_at.5" "210645_s_at" 37202695 "25M" "ENSG00000182670"
"210645_s_at.6" "210645_s_at" 37202747 "25M" "ENSG00000182670"
"210645_s_at.7" "210645_s_at" 37202864 "25M" "ENSG00000182670"
"210645_s_at.8" "210645_s_at" 37202879 "25M" "ENSG00000182670"
"210645_s_at.9" "210645_s_at" 37202909 "25M" "ENSG00000182670"
"210645_s_at.10" "210645_s_at" 37202965 "25M" "ENSG00000182670"
"210689_at.1447" "210689_at" 36461127 "25M" "ENSG00000159261"
"210689_at.1448" "210689_at" 36461035 "25M" "ENSG00000159261"
"210689_at.1449" "210689_at" 36461026 "25M" "ENSG00000159261"
"210689_at.1450" "210689_at" 36460989 "25M" "ENSG00000159261"
"210689_at.1451" "210689_at" 36460974 "25M" "ENSG00000159261"
"210689_at.1452" "210689_at" 36460907 "25M" "ENSG00000159261"
"210689_at.1453" "210689_at" 36460857 "25M" "ENSG00000159261"
"210689_at.1454" "210689_at" 36460809 "25M" "ENSG00000159261"
"210689_at.1455" "210689_at" 36460774 "25M" "ENSG00000159261"
"210689_at.1456" "210689_at" 36460740 "25M" "ENSG00000159261"
"210689_at.1457" "210689_at" 36460656 "25M" "ENSG00000159261"
"210805_x_at.1" "210805_x_at" 34792302 "25M" "ENSG00000159216"
"210805_x_at.2" "210805_x_at" 34792218 "25M" "ENSG00000159216"
"210805_x_at.3" "210805_x_at" 34792210 "25M" "ENSG00000159216"
"210805_x_at.4" "210805_x_at" 34799400 "25M" "ENSG00000159216"
"210805_x_at.5" "210805_x_at" 34799396 "25M" "ENSG00000159216"
"210805_x_at.6" "210805_x_at" 34799390 "25M" "ENSG00000159216"
"210805_x_at.7" "210805_x_at" 34799332 "25M" "ENSG00000159216"
"210805_x_at.8" "210805_x_at" 34799308 "25M" "ENSG00000159216"
"210805_x_at.9" "210805_x_at" 34799305 "25M" "ENSG00000159216"
"210818_s_at.1480" "210818_s_at" 29329554 "25M" "ENSG00000156273"
"210818_s_at.1481" "210818_s_at" 29329619 "25M" "ENSG00000156273"
"210818_s_at.1482" "210818_s_at" 29342463 "25M" "ENSG00000156273"
"210818_s_at.1483" "210818_s_at" 29342538 "25M" "ENSG00000156273"
"210818_s_at.1484" "210818_s_at" 29342553 "25M" "ENSG00000156273"
"210818_s_at.1485" "210818_s_at" 29342595 "25M" "ENSG00000156273"
"210818_s_at.1486" "210818_s_at" 29342609 "25M" "ENSG00000156273"
"210818_s_at.1487" "210818_s_at" 29342627 "25M" "ENSG00000156273"
"210818_s_at.1488" "210818_s_at" 29342690 "25M" "ENSG00000156273"
"210818_s_at.1489" "210818_s_at" 29342728 "25M" "ENSG00000156273"
"210818_s_at.1490" "210818_s_at" 29342761 "25M" "ENSG00000156273"
"211018_at.1" "211018_at" 46188788 "25M" "ENSG00000160285"
"211018_at.2" "211018_at" 46188765 "25M" "ENSG00000160285"
"211018_at.3" "211018_at" 46188754 "25M" "ENSG00000160285"
"211018_at.4" "211018_at" 46188665 "25M" "ENSG00000160285"
"211018_at.5" "211018_at" 46188641 "25M" "ENSG00000160285"
"211018_at.6" "211018_at" 46188619 "25M" "ENSG00000160285"
"211018_at.7" "211018_at" 46188551 "25M" "ENSG00000160285"
"211018_at.8" "211018_at" 46188530 "25M" "ENSG00000160285"
"211018_at.9" "211018_at" 46188515 "25M" "ENSG00000160285"
"211018_at.10" "211018_at" 46188500 "25M" "ENSG00000160285"
"211019_s_at.1" "211019_s_at" 46191908 "25M" "ENSG00000160285"
"211019_s_at.2" "211019_s_at" 46191904 "25M" "ENSG00000160285"
"211019_s_at.3" "211019_s_at" 46191897 "25M" "ENSG00000160285"
"211019_s_at.4" "211019_s_at" 46191891 "25M" "ENSG00000160285"
"211019_s_at.5" "211019_s_at" 46191229 "7M645N18M" "ENSG00000160285"
"211019_s_at.6" "211019_s_at" 46191212 "25M" "ENSG00000160285"
"211019_s_at.7" "211019_s_at" 46191205 "25M" "ENSG00000160285"
"211019_s_at.8" "211019_s_at" 46191177 "25M" "ENSG00000160285"
"211019_s_at.9" "211019_s_at" 46191170 "25M" "ENSG00000160285"
"211019_s_at.10" "211019_s_at" 46191166 "25M" "ENSG00000160285"
"211065_x_at.1" "211065_x_at" 44326831 "25M" "ENSG00000141959"
"211065_x_at.2" "211065_x_at" 44326847 "25M" "ENSG00000141959"
"211065_x_at.3" "211065_x_at" 44326911 "25M" "ENSG00000141959"
"211065_x_at.4" "211065_x_at" 44326933 "25M" "ENSG00000141959"
"211065_x_at.5" "211065_x_at" 44326949 "25M" "ENSG00000141959"
"211065_x_at.6" "211065_x_at" 44327073 "25M" "ENSG00000141959"
"211065_x_at.7" "211065_x_at" 44327187 "25M" "ENSG00000141959"
"211065_x_at.8" "211065_x_at" 44327235 "25M" "ENSG00000141959"
"211065_x_at.9" "211065_x_at" 44327312 "25M" "ENSG00000141959"
"211065_x_at.10" "211065_x_at" 44327341 "25M" "ENSG00000141959"
"211079_s_at.1" "211079_s_at" 37493021 "25M" "ENSG00000157540"
"211079_s_at.2" "211079_s_at" 37493031 "25M" "ENSG00000157540"
"211079_s_at.3" "211079_s_at" 37493042 "25M" "ENSG00000157540"
"211079_s_at.4" "211079_s_at" 37493055 "25M" "ENSG00000157540"
"211079_s_at.5" "211079_s_at" 37490391 "25M" "ENSG00000157540"
"211079_s_at.6" "211079_s_at" 37490396 "25M" "ENSG00000157540"
"211079_s_at.7" "211079_s_at" 37490406 "25M" "ENSG00000157540"
"211079_s_at.8" "211079_s_at" 37490422 "25M" "ENSG00000157540"
"211079_s_at.9" "211079_s_at" 37490434 "25M" "ENSG00000157540"
"211113_s_at.1535" "211113_s_at" 42296305 "25M" "ENSG00000160179"
"211113_s_at.1536" "211113_s_at" 42296316 "25M" "ENSG00000160179"
"211113_s_at.1537" "211113_s_at" 42296360 "25M" "ENSG00000160179"
"211113_s_at.1538" "211113_s_at" 42296415 "25M" "ENSG00000160179"
"211113_s_at.1539" "211113_s_at" 42296432 "25M" "ENSG00000160179"
"211113_s_at.1540" "211113_s_at" 42296509 "25M" "ENSG00000160179"
"211113_s_at.1541" "211113_s_at" 42296578 "25M" "ENSG00000160179"
"211113_s_at.1542" "211113_s_at" 42296698 "25M" "ENSG00000160179"
"211113_s_at.1543" "211113_s_at" 42296732 "25M" "ENSG00000160179"
"211113_s_at.1544" "211113_s_at" 42296745 "25M" "ENSG00000160179"
"211113_s_at.1545" "211113_s_at" 42296760 "25M" "ENSG00000160179"
"211180_x_at.1557" "211180_x_at" 34792302 "25M" "ENSG00000159216"
"211180_x_at.1558" "211180_x_at" 34792218 "25M" "ENSG00000159216"
"211180_x_at.1559" "211180_x_at" 34792210 "25M" "ENSG00000159216"
"211180_x_at.1560" "211180_x_at" 34792139 "25M" "ENSG00000159216"
"211180_x_at.1561" "211180_x_at" 34791972 "25M" "ENSG00000159216"
"211180_x_at.1562" "211180_x_at" 34791891 "25M" "ENSG00000159216"
"211180_x_at.1563" "211180_x_at" 34791839 "25M" "ENSG00000159216"
"211180_x_at.1564" "211180_x_at" 34791832 "25M" "ENSG00000159216"
"211180_x_at.1565" "211180_x_at" 34791816 "25M" "ENSG00000159216"
"211180_x_at.1566" "211180_x_at" 34791798 "25M" "ENSG00000159216"
"211180_x_at.1567" "211180_x_at" 34791785 "25M" "ENSG00000159216"
"211181_x_at.1" "211181_x_at" 34886961 "25M" "ENSG00000159216"
"211181_x_at.2" "211181_x_at" 34880688 "25M" "ENSG00000159216"
"211181_x_at.3" "211181_x_at" 34880662 "25M" "ENSG00000159216"
"211181_x_at.4" "211181_x_at" 34880602 "25M" "ENSG00000159216"
"211181_x_at.5" "211181_x_at" 34859541 "25M" "ENSG00000159216"
"211181_x_at.6" "211181_x_at" 34859502 "25M" "ENSG00000159216"
"211181_x_at.7" "211181_x_at" 34859479 "25M" "ENSG00000159216"
"211182_x_at.1" "211182_x_at" 34880662 "25M" "ENSG00000159216"
"211182_x_at.2" "211182_x_at" 34880602 "25M" "ENSG00000159216"
"211182_x_at.3" "211182_x_at" 34859541 "25M" "ENSG00000159216"
"211182_x_at.4" "211182_x_at" 34859502 "25M" "ENSG00000159216"
"211182_x_at.5" "211182_x_at" 34859479 "25M" "ENSG00000159216"
"211182_x_at.6" "211182_x_at" 34834553 "25M" "ENSG00000159216"
"211182_x_at.7" "211182_x_at" 34834497 "25M" "ENSG00000159216"
"211182_x_at.8" "211182_x_at" 34834416 "25M" "ENSG00000159216"
"211277_x_at.1" "211277_x_at" 26009875 "25M" "ENSG00000142192"
"211277_x_at.2" "211277_x_at" 26009646 "25M" "ENSG00000142192"
